segment_id,modalitet_rf,label_rf,subset_rf,orig_file_rf,start_sec_rf,duration_rf,out_path_rf,modalitet_audio,label_audio,subset_audio,orig_file_audio,start_sec_audio,duration_audio,out_path_audio
seg_00167,rf,drone,train,data/rf\drone\rf_drone_outside.csv,138.0,1.0,segments\seg_00167\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,118.0,1.0,segments\seg_00167\audio\Audio_test_bymarka_2.wav
seg_00168,rf,drone,train,data/rf\drone\rf_drone_outside.csv,139.0,1.0,segments\seg_00168\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,119.0,1.0,segments\seg_00168\audio\Audio_test_bymarka_2.wav
seg_00169,rf,drone,train,data/rf\drone\rf_drone_outside.csv,140.0,1.0,segments\seg_00169\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,120.0,1.0,segments\seg_00169\audio\Audio_test_bymarka_2.wav
seg_00170_noise,rf,drone,train,data/rf\drone\rf_drone_outside.csv,140.0,1.0,segments\seg_00170_noise\rf\rf_drone_outside_noise.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,120.0,1.0,segments\seg_00170_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00172,rf,drone,train,data/rf\drone\rf_drone_outside.csv,142.0,1.0,segments\seg_00172\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,121.0,1.0,segments\seg_00172\audio\Audio_test_bymarka_2.wav
seg_00173,rf,drone,train,data/rf\drone\rf_drone_outside.csv,143.0,1.0,segments\seg_00173\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,122.0,1.0,segments\seg_00173\audio\Audio_test_bymarka_2.wav
seg_00174,rf,drone,train,data/rf\drone\rf_drone_outside.csv,144.0,1.0,segments\seg_00174\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,123.0,1.0,segments\seg_00174\audio\Audio_test_bymarka_2.wav
seg_00175,rf,drone,train,data/rf\drone\rf_drone_outside.csv,145.0,1.0,segments\seg_00175\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,124.0,1.0,segments\seg_00175\audio\Audio_test_bymarka_2.wav
seg_00179,rf,drone,train,data/rf\drone\rf_drone_outside.csv,148.0,1.0,segments\seg_00179\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,126.0,1.0,segments\seg_00179\audio\Audio_test_bymarka_2.wav
seg_00180,rf,drone,train,data/rf\drone\rf_drone_outside.csv,149.0,1.0,segments\seg_00180\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,127.0,1.0,segments\seg_00180\audio\Audio_test_bymarka_2.wav
seg_00181,rf,drone,train,data/rf\drone\rf_drone_outside.csv,150.0,1.0,segments\seg_00181\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,128.0,1.0,segments\seg_00181\audio\Audio_test_bymarka_2.wav
seg_00183,rf,drone,train,data/rf\drone\rf_drone_outside.csv,151.0,1.0,segments\seg_00183\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,130.0,1.0,segments\seg_00183\audio\Audio_test_bymarka_2.wav
seg_00186,rf,drone,train,data/rf\drone\rf_drone_outside.csv,154.0,1.0,segments\seg_00186\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,131.0,1.0,segments\seg_00186\audio\Audio_test_bymarka_2.wav
seg_00187,rf,drone,train,data/rf\drone\rf_drone_outside.csv,155.0,1.0,segments\seg_00187\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,132.0,1.0,segments\seg_00187\audio\Audio_test_bymarka_2.wav
seg_00189,rf,drone,train,data/rf\drone\rf_drone_outside.csv,156.0,1.0,segments\seg_00189\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,134.0,1.0,segments\seg_00189\audio\Audio_test_bymarka_2.wav
seg_00190,rf,drone,train,data/rf\drone\rf_drone_outside.csv,157.0,1.0,segments\seg_00190\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,135.0,1.0,segments\seg_00190\audio\Audio_test_bymarka_2.wav
seg_00193,rf,drone,train,data/rf\drone\rf_drone_outside.csv,160.0,1.0,segments\seg_00193\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,136.0,1.0,segments\seg_00193\audio\Audio_test_bymarka_2.wav
seg_00195,rf,drone,train,data/rf\drone\rf_drone_outside.csv,161.0,1.0,segments\seg_00195\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,138.0,1.0,segments\seg_00195\audio\Audio_test_bymarka_2.wav
seg_00196,rf,drone,train,data/rf\drone\rf_drone_outside.csv,162.0,1.0,segments\seg_00196\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,139.0,1.0,segments\seg_00196\audio\Audio_test_bymarka_2.wav
seg_00197,rf,drone,train,data/rf\drone\rf_drone_outside.csv,163.0,1.0,segments\seg_00197\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,140.0,1.0,segments\seg_00197\audio\Audio_test_bymarka_2.wav
seg_00201,rf,drone,train,data/rf\drone\rf_drone_outside.csv,166.0,1.0,segments\seg_00201\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,142.0,1.0,segments\seg_00201\audio\Audio_test_bymarka_2.wav
seg_00202,rf,drone,train,data/rf\drone\rf_drone_outside.csv,167.0,1.0,segments\seg_00202\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,143.0,1.0,segments\seg_00202\audio\Audio_test_bymarka_2.wav
seg_00203,rf,drone,train,data/rf\drone\rf_drone_outside.csv,168.0,1.0,segments\seg_00203\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,144.0,1.0,segments\seg_00203\audio\Audio_test_bymarka_2.wav
seg_00204,rf,drone,train,data/rf\drone\rf_drone_outside.csv,169.0,1.0,segments\seg_00204\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,145.0,1.0,segments\seg_00204\audio\Audio_test_bymarka_2.wav
seg_00207,rf,drone,train,data/rf\drone\rf_drone_outside.csv,171.0,1.0,segments\seg_00207\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,146.0,1.0,segments\seg_00207\audio\Audio_test_bymarka_2.wav
seg_00208,rf,drone,train,data/rf\drone\rf_drone_outside.csv,172.0,1.0,segments\seg_00208\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,147.0,1.0,segments\seg_00208\audio\Audio_test_bymarka_2.wav
seg_00209,rf,drone,train,data/rf\drone\rf_drone_outside.csv,173.0,1.0,segments\seg_00209\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,148.0,1.0,segments\seg_00209\audio\Audio_test_bymarka_2.wav
seg_00210,rf,drone,train,data/rf\drone\rf_drone_outside.csv,174.0,1.0,segments\seg_00210\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,149.0,1.0,segments\seg_00210\audio\Audio_test_bymarka_2.wav
seg_00211,rf,drone,train,data/rf\drone\rf_drone_outside.csv,175.0,1.0,segments\seg_00211\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,150.0,1.0,segments\seg_00211\audio\Audio_test_bymarka_2.wav
seg_00212_noise,rf,drone,train,data/rf\drone\rf_drone_outside.csv,175.0,1.0,segments\seg_00212_noise\rf\rf_drone_outside_noise.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,150.0,1.0,segments\seg_00212_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00214,rf,drone,train,data/rf\drone\rf_drone_outside.csv,177.0,1.0,segments\seg_00214\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,151.0,1.0,segments\seg_00214\audio\Audio_test_bymarka_2.wav
seg_00215,rf,drone,train,data/rf\drone\rf_drone_outside.csv,178.0,1.0,segments\seg_00215\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,152.0,1.0,segments\seg_00215\audio\Audio_test_bymarka_2.wav
seg_00216,rf,drone,train,data/rf\drone\rf_drone_outside.csv,179.0,1.0,segments\seg_00216\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,153.0,1.0,segments\seg_00216\audio\Audio_test_bymarka_2.wav
seg_00217,rf,drone,train,data/rf\drone\rf_drone_outside.csv,180.0,1.0,segments\seg_00217\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,154.0,1.0,segments\seg_00217\audio\Audio_test_bymarka_2.wav
seg_00221,rf,drone,train,data/rf\drone\rf_drone_outside.csv,183.0,1.0,segments\seg_00221\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,156.0,1.0,segments\seg_00221\audio\Audio_test_bymarka_2.wav
seg_00222,rf,drone,train,data/rf\drone\rf_drone_outside.csv,184.0,1.0,segments\seg_00222\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,157.0,1.0,segments\seg_00222\audio\Audio_test_bymarka_2.wav
seg_00223,rf,drone,train,data/rf\drone\rf_drone_outside.csv,185.0,1.0,segments\seg_00223\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,158.0,1.0,segments\seg_00223\audio\Audio_test_bymarka_2.wav
seg_00225,rf,drone,train,data/rf\drone\rf_drone_outside.csv,186.0,1.0,segments\seg_00225\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,160.0,1.0,segments\seg_00225\audio\Audio_test_bymarka_2.wav
seg_00228,rf,drone,train,data/rf\drone\rf_drone_outside.csv,189.0,1.0,segments\seg_00228\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,161.0,1.0,segments\seg_00228\audio\Audio_test_bymarka_2.wav
seg_00229,rf,drone,train,data/rf\drone\rf_drone_outside.csv,190.0,1.0,segments\seg_00229\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,162.0,1.0,segments\seg_00229\audio\Audio_test_bymarka_2.wav
seg_00231,rf,drone,train,data/rf\drone\rf_drone_outside.csv,191.0,1.0,segments\seg_00231\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,164.0,1.0,segments\seg_00231\audio\Audio_test_bymarka_2.wav
seg_00232,rf,drone,train,data/rf\drone\rf_drone_outside.csv,192.0,1.0,segments\seg_00232\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,165.0,1.0,segments\seg_00232\audio\Audio_test_bymarka_2.wav
seg_00235,rf,drone,train,data/rf\drone\rf_drone_outside.csv,195.0,1.0,segments\seg_00235\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,166.0,1.0,segments\seg_00235\audio\Audio_test_bymarka_2.wav
seg_00237,rf,drone,train,data/rf\drone\rf_drone_outside.csv,196.0,1.0,segments\seg_00237\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,168.0,1.0,segments\seg_00237\audio\Audio_test_bymarka_2.wav
seg_00238,rf,drone,train,data/rf\drone\rf_drone_outside.csv,197.0,1.0,segments\seg_00238\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,169.0,1.0,segments\seg_00238\audio\Audio_test_bymarka_2.wav
seg_00239,rf,drone,train,data/rf\drone\rf_drone_outside.csv,198.0,1.0,segments\seg_00239\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,170.0,1.0,segments\seg_00239\audio\Audio_test_bymarka_2.wav
seg_00243,rf,drone,train,data/rf\drone\rf_drone_outside.csv,201.0,1.0,segments\seg_00243\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,172.0,1.0,segments\seg_00243\audio\Audio_test_bymarka_2.wav
seg_00244,rf,drone,train,data/rf\drone\rf_drone_outside.csv,202.0,1.0,segments\seg_00244\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,173.0,1.0,segments\seg_00244\audio\Audio_test_bymarka_2.wav
seg_00245,rf,drone,train,data/rf\drone\rf_drone_outside.csv,203.0,1.0,segments\seg_00245\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,174.0,1.0,segments\seg_00245\audio\Audio_test_bymarka_2.wav
seg_00246,rf,drone,train,data/rf\drone\rf_drone_outside.csv,204.0,1.0,segments\seg_00246\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,175.0,1.0,segments\seg_00246\audio\Audio_test_bymarka_2.wav
seg_00249,rf,drone,train,data/rf\drone\rf_drone_outside.csv,206.0,1.0,segments\seg_00249\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,176.0,1.0,segments\seg_00249\audio\Audio_test_bymarka_2.wav
seg_00250,rf,drone,train,data/rf\drone\rf_drone_outside.csv,207.0,1.0,segments\seg_00250\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,177.0,1.0,segments\seg_00250\audio\Audio_test_bymarka_2.wav
seg_00251,rf,drone,train,data/rf\drone\rf_drone_outside.csv,208.0,1.0,segments\seg_00251\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,178.0,1.0,segments\seg_00251\audio\Audio_test_bymarka_2.wav
seg_00252,rf,drone,train,data/rf\drone\rf_drone_outside.csv,209.0,1.0,segments\seg_00252\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,179.0,1.0,segments\seg_00252\audio\Audio_test_bymarka_2.wav
seg_00253,rf,drone,train,data/rf\drone\rf_drone_outside.csv,210.0,1.0,segments\seg_00253\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,180.0,1.0,segments\seg_00253\audio\Audio_test_bymarka_2.wav
seg_00254_noise,rf,drone,train,data/rf\drone\rf_drone_outside.csv,210.0,1.0,segments\seg_00254_noise\rf\rf_drone_outside_noise.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,180.0,1.0,segments\seg_00254_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00256,rf,drone,train,data/rf\drone\rf_drone_outside.csv,212.0,1.0,segments\seg_00256\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,181.0,1.0,segments\seg_00256\audio\Audio_test_bymarka_2.wav
seg_00257,rf,drone,train,data/rf\drone\rf_drone_outside.csv,213.0,1.0,segments\seg_00257\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,182.0,1.0,segments\seg_00257\audio\Audio_test_bymarka_2.wav
seg_00258,rf,drone,train,data/rf\drone\rf_drone_outside.csv,214.0,1.0,segments\seg_00258\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,183.0,1.0,segments\seg_00258\audio\Audio_test_bymarka_2.wav
seg_00259,rf,drone,train,data/rf\drone\rf_drone_outside.csv,215.0,1.0,segments\seg_00259\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,184.0,1.0,segments\seg_00259\audio\Audio_test_bymarka_2.wav
seg_00263,rf,drone,train,data/rf\drone\rf_drone_outside.csv,218.0,1.0,segments\seg_00263\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,186.0,1.0,segments\seg_00263\audio\Audio_test_bymarka_2.wav
seg_00264,rf,drone,train,data/rf\drone\rf_drone_outside.csv,219.0,1.0,segments\seg_00264\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,187.0,1.0,segments\seg_00264\audio\Audio_test_bymarka_2.wav
seg_00265,rf,drone,train,data/rf\drone\rf_drone_outside.csv,220.0,1.0,segments\seg_00265\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,188.0,1.0,segments\seg_00265\audio\Audio_test_bymarka_2.wav
seg_00267,rf,drone,train,data/rf\drone\rf_drone_outside.csv,221.0,1.0,segments\seg_00267\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,190.0,1.0,segments\seg_00267\audio\Audio_test_bymarka_2.wav
seg_00270,rf,drone,train,data/rf\drone\rf_drone_outside.csv,224.0,1.0,segments\seg_00270\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,191.0,1.0,segments\seg_00270\audio\Audio_test_bymarka_2.wav
seg_00271,rf,drone,train,data/rf\drone\rf_drone_outside.csv,225.0,1.0,segments\seg_00271\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,192.0,1.0,segments\seg_00271\audio\Audio_test_bymarka_2.wav
seg_00273,rf,drone,train,data/rf\drone\rf_drone_outside.csv,226.0,1.0,segments\seg_00273\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,194.0,1.0,segments\seg_00273\audio\Audio_test_bymarka_2.wav
seg_00274,rf,drone,train,data/rf\drone\rf_drone_outside.csv,227.0,1.0,segments\seg_00274\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,195.0,1.0,segments\seg_00274\audio\Audio_test_bymarka_2.wav
seg_00277,rf,drone,train,data/rf\drone\rf_drone_outside.csv,230.0,1.0,segments\seg_00277\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,196.0,1.0,segments\seg_00277\audio\Audio_test_bymarka_2.wav
seg_00279,rf,drone,train,data/rf\drone\rf_drone_outside.csv,231.0,1.0,segments\seg_00279\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,198.0,1.0,segments\seg_00279\audio\Audio_test_bymarka_2.wav
seg_00280,rf,drone,train,data/rf\drone\rf_drone_outside.csv,232.0,1.0,segments\seg_00280\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,199.0,1.0,segments\seg_00280\audio\Audio_test_bymarka_2.wav
seg_00281,rf,drone,train,data/rf\drone\rf_drone_outside.csv,233.0,1.0,segments\seg_00281\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,200.0,1.0,segments\seg_00281\audio\Audio_test_bymarka_2.wav
seg_00285,rf,drone,train,data/rf\drone\rf_drone_outside.csv,236.0,1.0,segments\seg_00285\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,202.0,1.0,segments\seg_00285\audio\Audio_test_bymarka_2.wav
seg_00286,rf,drone,train,data/rf\drone\rf_drone_outside.csv,237.0,1.0,segments\seg_00286\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,203.0,1.0,segments\seg_00286\audio\Audio_test_bymarka_2.wav
seg_00287,rf,drone,train,data/rf\drone\rf_drone_outside.csv,238.0,1.0,segments\seg_00287\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,204.0,1.0,segments\seg_00287\audio\Audio_test_bymarka_2.wav
seg_00288,rf,drone,train,data/rf\drone\rf_drone_outside.csv,239.0,1.0,segments\seg_00288\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,205.0,1.0,segments\seg_00288\audio\Audio_test_bymarka_2.wav
seg_00291,rf,drone,train,data/rf\drone\rf_drone_outside.csv,241.0,1.0,segments\seg_00291\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,206.0,1.0,segments\seg_00291\audio\Audio_test_bymarka_2.wav
seg_00292,rf,drone,train,data/rf\drone\rf_drone_outside.csv,242.0,1.0,segments\seg_00292\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,207.0,1.0,segments\seg_00292\audio\Audio_test_bymarka_2.wav
seg_00293,rf,drone,train,data/rf\drone\rf_drone_outside.csv,243.0,1.0,segments\seg_00293\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,208.0,1.0,segments\seg_00293\audio\Audio_test_bymarka_2.wav
seg_00294,rf,drone,train,data/rf\drone\rf_drone_outside.csv,244.0,1.0,segments\seg_00294\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,209.0,1.0,segments\seg_00294\audio\Audio_test_bymarka_2.wav
seg_00295,rf,drone,train,data/rf\drone\rf_drone_outside.csv,245.0,1.0,segments\seg_00295\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,210.0,1.0,segments\seg_00295\audio\Audio_test_bymarka_2.wav
seg_00296_noise,rf,drone,train,data/rf\drone\rf_drone_outside.csv,245.0,1.0,segments\seg_00296_noise\rf\rf_drone_outside_noise.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,210.0,1.0,segments\seg_00296_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00298,rf,drone,train,data/rf\drone\rf_drone_outside.csv,247.0,1.0,segments\seg_00298\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,211.0,1.0,segments\seg_00298\audio\Audio_test_bymarka_2.wav
seg_00299,rf,drone,train,data/rf\drone\rf_drone_outside.csv,248.0,1.0,segments\seg_00299\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,212.0,1.0,segments\seg_00299\audio\Audio_test_bymarka_2.wav
seg_00300,rf,drone,train,data/rf\drone\rf_drone_outside.csv,249.0,1.0,segments\seg_00300\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,213.0,1.0,segments\seg_00300\audio\Audio_test_bymarka_2.wav
seg_00301,rf,drone,train,data/rf\drone\rf_drone_outside.csv,250.0,1.0,segments\seg_00301\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,214.0,1.0,segments\seg_00301\audio\Audio_test_bymarka_2.wav
seg_00305,rf,drone,train,data/rf\drone\rf_drone_outside.csv,253.0,1.0,segments\seg_00305\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,216.0,1.0,segments\seg_00305\audio\Audio_test_bymarka_2.wav
seg_00306,rf,drone,train,data/rf\drone\rf_drone_outside.csv,254.0,1.0,segments\seg_00306\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,217.0,1.0,segments\seg_00306\audio\Audio_test_bymarka_2.wav
seg_00307,rf,drone,train,data/rf\drone\rf_drone_outside.csv,255.0,1.0,segments\seg_00307\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,218.0,1.0,segments\seg_00307\audio\Audio_test_bymarka_2.wav
seg_00309,rf,drone,train,data/rf\drone\rf_drone_outside.csv,256.0,1.0,segments\seg_00309\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,220.0,1.0,segments\seg_00309\audio\Audio_test_bymarka_2.wav
seg_00312,rf,drone,train,data/rf\drone\rf_drone_outside.csv,259.0,1.0,segments\seg_00312\rf\rf_drone_outside.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,221.0,1.0,segments\seg_00312\audio\Audio_test_bymarka_2.wav
